"network","park","plot_name","plot_number","x_coord","y_coord","year","cycle","guild","plot.freq","avg.quad.r","avg.cover","quad.freq","qpct.freq","num.plot.spp","mean.lat","lat.rank"
"NETN","ACAD","ACAD-020","20",528957,4876073,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-020","20",528957,4876073,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-020","20",528957,4876073,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-020","20",528957,4876073,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-020","20",528957,4876073,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-020","20",528957,4876073,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-020","20",528957,4876073,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-020","20",528957,4876073,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-021","21",528865,4876252,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-021","21",528865,4876252,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-021","21",528865,4876252,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-021","21",528865,4876252,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-021","21",528865,4876252,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-021","21",528865,4876252,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-021","21",528865,4876252,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-021","21",528865,4876252,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-021","21",528865,4876252,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-021","21",528865,4876252,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-021","21",528865,4876252,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-021","21",528865,4876252,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-022","22",530164,4875038,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-022","22",530164,4875038,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-022","22",530164,4875038,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-022","22",530164,4875038,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-022","22",530164,4875038,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-022","22",530164,4875038,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-022","22",530164,4875038,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-022","22",530164,4875038,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-022","22",530164,4875038,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-022","22",530164,4875038,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-022","22",530164,4875038,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-022","22",530164,4875038,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-023","23",530975,4876759,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-023","23",530975,4876759,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-023","23",530975,4876759,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-023","23",530975,4876759,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-023","23",530975,4876759,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-023","23",530975,4876759,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-023","23",530975,4876759,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-023","23",530975,4876759,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-023","23",530975,4876759,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-023","23",530975,4876759,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-023","23",530975,4876759,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-023","23",530975,4876759,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-024","24",549066,4906045,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-024","24",549066,4906045,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-024","24",549066,4906045,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-024","24",549066,4906045,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-024","24",549066,4906045,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-024","24",549066,4906045,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-024","24",549066,4906045,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-024","24",549066,4906045,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-024","24",549066,4906045,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-024","24",549066,4906045,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-024","24",549066,4906045,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-024","24",549066,4906045,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-025","25",549369,4906547,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-025","25",549369,4906547,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-025","25",549369,4906547,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-025","25",549369,4906547,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-025","25",549369,4906547,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-025","25",549369,4906547,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-025","25",549369,4906547,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-025","25",549369,4906547,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-025","25",549369,4906547,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-025","25",549369,4906547,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-025","25",549369,4906547,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-025","25",549369,4906547,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-026","26",548175,4907259,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-026","26",548175,4907259,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-026","26",548175,4907259,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-026","26",548175,4907259,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-026","26",548175,4907259,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-026","26",548175,4907259,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-026","26",548175,4907259,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-026","26",548175,4907259,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-026","26",548175,4907259,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-026","26",548175,4907259,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-026","26",548175,4907259,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-026","26",548175,4907259,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-027","27",553767,4900671,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-027","27",553767,4900671,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-027","27",553767,4900671,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-027","27",553767,4900671,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-027","27",553767,4900671,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-027","27",553767,4900671,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-027","27",553767,4900671,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-027","27",553767,4900671,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-027","27",553767,4900671,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-027","27",553767,4900671,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-027","27",553767,4900671,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-027","27",553767,4900671,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-028","28",561453,4906376,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-028","28",561453,4906376,2010,1,"Herbaceous",1,0,0,0,0,1,4905413.5752381,39
"NETN","ACAD","ACAD-028","28",561453,4906376,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-028","28",561453,4906376,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-028","28",561453,4906376,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-028","28",561453,4906376,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-028","28",561453,4906376,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-028","28",561453,4906376,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-028","28",561453,4906376,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-028","28",561453,4906376,2018,3,"Herbaceous",1,0.125,0.0125,1,12.5,1,4905413.5752381,39
"NETN","ACAD","ACAD-028","28",561453,4906376,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-028","28",561453,4906376,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-029","29",550369,4903785,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-029","29",550369,4903785,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-029","29",550369,4903785,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-029","29",550369,4903785,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-029","29",550369,4903785,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-029","29",550369,4903785,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-029","29",550369,4903785,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-029","29",550369,4903785,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-030","30",563560,4906903,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-030","30",563560,4906903,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-030","30",563560,4906903,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-030","30",563560,4906903,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-030","30",563560,4906903,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-030","30",563560,4906903,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-030","30",563560,4906903,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-030","30",563560,4906903,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-030","30",563560,4906903,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-030","30",563560,4906903,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-030","30",563560,4906903,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-030","30",563560,4906903,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-031","31",551073,4906731,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-031","31",551073,4906731,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-031","31",551073,4906731,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-031","31",551073,4906731,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-031","31",551073,4906731,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-031","31",551073,4906731,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-031","31",551073,4906731,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-031","31",551073,4906731,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-031","31",551073,4906731,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-031","31",551073,4906731,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-031","31",551073,4906731,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-031","31",551073,4906731,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-032","32",550358,4906904,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-032","32",550358,4906904,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-032","32",550358,4906904,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-032","32",550358,4906904,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-032","32",550358,4906904,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-032","32",550358,4906904,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-032","32",550358,4906904,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-032","32",550358,4906904,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-032","32",550358,4906904,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-032","32",550358,4906904,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-032","32",550358,4906904,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-032","32",550358,4906904,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-033","33",549465,4906376,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-033","33",549465,4906376,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-033","33",549465,4906376,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-033","33",549465,4906376,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-033","33",549465,4906376,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-033","33",549465,4906376,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-033","33",549465,4906376,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-033","33",549465,4906376,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-033","33",549465,4906376,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-033","33",549465,4906376,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-033","33",549465,4906376,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-033","33",549465,4906376,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-034","34",558168,4916250,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-034","34",558168,4916250,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-034","34",558168,4916250,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-034","34",558168,4916250,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-034","34",558168,4916250,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-034","34",558168,4916250,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-034","34",558168,4916250,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-034","34",558168,4916250,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-034","34",558168,4916250,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-034","34",558168,4916250,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-034","34",558168,4916250,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-034","34",558168,4916250,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-035","35",559069,4911925,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-035","35",559069,4911925,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-035","35",559069,4911925,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-035","35",559069,4911925,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-035","35",559069,4911925,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-035","35",559069,4911925,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-035","35",559069,4911925,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-035","35",559069,4911925,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-035","35",559069,4911925,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-035","35",559069,4911925,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-035","35",559069,4911925,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-035","35",559069,4911925,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-036","36",575868,4910197,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-036","36",575868,4910197,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-036","36",575868,4910197,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-036","36",575868,4910197,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-036","36",575868,4910197,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-036","36",575868,4910197,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-036","36",575868,4910197,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-036","36",575868,4910197,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-036","36",575868,4910197,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-036","36",575868,4910197,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-036","36",575868,4910197,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-036","36",575868,4910197,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-037","37",557169,4912787,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-037","37",557169,4912787,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-037","37",557169,4912787,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-037","37",557169,4912787,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-037","37",557169,4912787,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-037","37",557169,4912787,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-037","37",557169,4912787,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-037","37",557169,4912787,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-037","37",557169,4912787,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-037","37",557169,4912787,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-037","37",557169,4912787,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-037","37",557169,4912787,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-038","38",549351,4909000,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-038","38",549351,4909000,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-038","38",549351,4909000,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-038","38",549351,4909000,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-038","38",549351,4909000,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-038","38",549351,4909000,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-038","38",549351,4909000,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-038","38",549351,4909000,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-038","38",549351,4909000,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-038","38",549351,4909000,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-038","38",549351,4909000,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-038","38",549351,4909000,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-039","39",558460,4914001,2007,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-039","39",558460,4914001,2007,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-039","39",558460,4914001,2007,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-039","39",558460,4914001,2007,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-039","39",558460,4914001,2011,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-039","39",558460,4914001,2011,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-039","39",558460,4914001,2011,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-039","39",558460,4914001,2011,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-039","39",558460,4914001,2015,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-039","39",558460,4914001,2015,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-039","39",558460,4914001,2015,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-039","39",558460,4914001,2015,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-040","40",556568,4911400,2007,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
