"","park","plot_name","year","network","x_coord","y_coord","cycle","guild","num.plot.spp","avg.quad.r","avg.cover","quad.freq","qpct.freq"
"5144","PRWI","PRWI-0480",2013,"NCRN",295750,4273000,2,"Shrubs-Quad",0,0,0,0,0
"5145","PRWI","PRWI-0480",2013,"NCRN",295750,4273000,2,"Trees",0,0,NA,0,0
"5146","PRWI","PRWI-0491",2010,"NCRN",290250,4272750,1,"Graminoids",0,0,0,0,0
"5147","PRWI","PRWI-0491",2010,"NCRN",290250,4272750,1,"Herbaceous",0,0,0,0,0
"5148","PRWI","PRWI-0491",2010,"NCRN",290250,4272750,1,"Shrubs-Micro",0,0,NA,0,0
"5149","PRWI","PRWI-0491",2010,"NCRN",290250,4272750,1,"Shrubs-Quad",0,0,0,0,0
"5150","PRWI","PRWI-0491",2010,"NCRN",290250,4272750,1,"Trees",0,0,NA,0,0
"5151","PRWI","PRWI-0491",2014,"NCRN",290250,4272750,2,"Graminoids",0,0,0,0,0
"5152","PRWI","PRWI-0491",2014,"NCRN",290250,4272750,2,"Herbaceous",0,0,0,0,0
"5153","PRWI","PRWI-0491",2014,"NCRN",290250,4272750,2,"Shrubs-Micro",0,0,NA,0,0
"5154","PRWI","PRWI-0491",2014,"NCRN",290250,4272750,2,"Shrubs-Quad",0,0,0,0,0
"5155","PRWI","PRWI-0491",2014,"NCRN",290250,4272750,2,"Trees",0,0,NA,0,0
"5156","PRWI","PRWI-0491",2018,"NCRN",290250,4272750,3,"Graminoids",0,0,0,0,0
"5157","PRWI","PRWI-0491",2018,"NCRN",290250,4272750,3,"Herbaceous",0,0,0,0,0
"5158","PRWI","PRWI-0491",2018,"NCRN",290250,4272750,3,"Shrubs-Micro",0,0,NA,0,0
"5159","PRWI","PRWI-0491",2018,"NCRN",290250,4272750,3,"Shrubs-Quad",0,0,0,0,0
"5160","PRWI","PRWI-0491",2018,"NCRN",290250,4272750,3,"Trees",0,0,NA,0,0
"5161","PRWI","PRWI-0494",2017,"NCRN",291000,4272750,3,"Graminoids",0,0,0,0,0
"5162","PRWI","PRWI-0494",2017,"NCRN",291000,4272750,3,"Herbaceous",0,0,0,0,0
"5163","PRWI","PRWI-0494",2017,"NCRN",291000,4272750,3,"Shrubs-Micro",0,0,NA,0,0
"5164","PRWI","PRWI-0494",2017,"NCRN",291000,4272750,3,"Shrubs-Quad",0,0,0,0,0
"5165","PRWI","PRWI-0494",2017,"NCRN",291000,4272750,3,"Trees",0,0,NA,0,0
"5166","PRWI","PRWI-0494",2013,"NCRN",291000,4272750,2,"Graminoids",0,0,0,0,0
"5167","PRWI","PRWI-0494",2013,"NCRN",291000,4272750,2,"Herbaceous",0,0,0,0,0
"5168","PRWI","PRWI-0494",2013,"NCRN",291000,4272750,2,"Shrubs-Micro",0,0,NA,0,0
"5169","PRWI","PRWI-0494",2013,"NCRN",291000,4272750,2,"Shrubs-Quad",0,0,0,0,0
"5170","PRWI","PRWI-0494",2013,"NCRN",291000,4272750,2,"Trees",0,0,NA,0,0
"5171","PRWI","PRWI-0494",2009,"NCRN",291000,4272750,1,"Graminoids",0,0,0,0,0
"5172","PRWI","PRWI-0494",2009,"NCRN",291000,4272750,1,"Herbaceous",0,0,0,0,0
"5173","PRWI","PRWI-0494",2009,"NCRN",291000,4272750,1,"Shrubs-Micro",0,0,NA,0,0
"5174","PRWI","PRWI-0494",2009,"NCRN",291000,4272750,1,"Shrubs-Quad",0,0,0,0,0
"5175","PRWI","PRWI-0494",2009,"NCRN",291000,4272750,1,"Trees",0,0,NA,0,0
"5176","PRWI","PRWI-0497",2017,"NCRN",291750,4272750,3,"Graminoids",0,0,0,0,0
"5177","PRWI","PRWI-0497",2017,"NCRN",291750,4272750,3,"Herbaceous",0,0,0,0,0
"5178","PRWI","PRWI-0497",2017,"NCRN",291750,4272750,3,"Shrubs-Micro",0,0,NA,0,0
"5179","PRWI","PRWI-0497",2017,"NCRN",291750,4272750,3,"Shrubs-Quad",0,0,0,0,0
"5180","PRWI","PRWI-0497",2017,"NCRN",291750,4272750,3,"Trees",0,0,NA,0,0
"5181","PRWI","PRWI-0497",2013,"NCRN",291750,4272750,2,"Graminoids",0,0,0,0,0
"5182","PRWI","PRWI-0497",2013,"NCRN",291750,4272750,2,"Herbaceous",0,0,0,0,0
"5183","PRWI","PRWI-0497",2013,"NCRN",291750,4272750,2,"Shrubs-Micro",0,0,NA,0,0
"5184","PRWI","PRWI-0497",2013,"NCRN",291750,4272750,2,"Shrubs-Quad",0,0,0,0,0
"5185","PRWI","PRWI-0497",2013,"NCRN",291750,4272750,2,"Trees",0,0,NA,0,0
"5186","PRWI","PRWI-0497",2009,"NCRN",291750,4272750,1,"Graminoids",0,0,0,0,0
"5187","PRWI","PRWI-0497",2009,"NCRN",291750,4272750,1,"Herbaceous",0,0,0,0,0
"5188","PRWI","PRWI-0497",2009,"NCRN",291750,4272750,1,"Shrubs-Micro",0,0,NA,0,0
"5189","PRWI","PRWI-0497",2009,"NCRN",291750,4272750,1,"Shrubs-Quad",0,0,0,0,0
"5190","PRWI","PRWI-0497",2009,"NCRN",291750,4272750,1,"Trees",0,0,NA,0,0
"5191","PRWI","PRWI-0505",2012,"NCRN",293750,4272750,2,"Graminoids",1,0.916666666666667,16.5,11,91.6666666666667
"5192","PRWI","PRWI-0505",2012,"NCRN",293750,4272750,2,"Herbaceous",1,0.333333333333333,0.583333333333333,4,33.3333333333333
"5193","PRWI","PRWI-0505",2012,"NCRN",293750,4272750,2,"Shrubs-Micro",0,0,NA,0,0
"5194","PRWI","PRWI-0505",2012,"NCRN",293750,4272750,2,"Shrubs-Quad",0,0,0,0,0
"5195","PRWI","PRWI-0505",2012,"NCRN",293750,4272750,2,"Trees",0,0,NA,0,0
"5196","PRWI","PRWI-0505",2008,"NCRN",293750,4272750,1,"Graminoids",1,0.916666666666667,13.5,11,91.6666666666667
"5197","PRWI","PRWI-0505",2008,"NCRN",293750,4272750,1,"Herbaceous",1,0.75,2.5,9,75
"5198","PRWI","PRWI-0505",2008,"NCRN",293750,4272750,1,"Shrubs-Micro",0,0,NA,0,0
"5199","PRWI","PRWI-0505",2008,"NCRN",293750,4272750,1,"Shrubs-Quad",0,0,0,0,0
"5200","PRWI","PRWI-0505",2008,"NCRN",293750,4272750,1,"Trees",0,0,NA,0,0
"5201","PRWI","PRWI-0505",2016,"NCRN",293750,4272750,3,"Graminoids",1,0.833333333333333,16,10,83.3333333333333
"5202","PRWI","PRWI-0505",2016,"NCRN",293750,4272750,3,"Herbaceous",1,0.166666666666667,0.666666666666667,2,16.6666666666667
"5203","PRWI","PRWI-0505",2016,"NCRN",293750,4272750,3,"Shrubs-Micro",0,0,NA,0,0
"5204","PRWI","PRWI-0505",2016,"NCRN",293750,4272750,3,"Shrubs-Quad",0,0,0,0,0
"5205","PRWI","PRWI-0505",2016,"NCRN",293750,4272750,3,"Trees",0,0,NA,0,0
"5206","PRWI","PRWI-0508",2010,"NCRN",294500,4272750,1,"Graminoids",0,0,0,0,0
"5207","PRWI","PRWI-0508",2010,"NCRN",294500,4272750,1,"Herbaceous",0,0,0,0,0
"5208","PRWI","PRWI-0508",2010,"NCRN",294500,4272750,1,"Shrubs-Micro",0,0,NA,0,0
"5209","PRWI","PRWI-0508",2010,"NCRN",294500,4272750,1,"Shrubs-Quad",0,0,0,0,0
"5210","PRWI","PRWI-0508",2010,"NCRN",294500,4272750,1,"Trees",0,0,NA,0,0
"5211","PRWI","PRWI-0508",2018,"NCRN",294500,4272750,3,"Graminoids",0,0,0,0,0
"5212","PRWI","PRWI-0508",2018,"NCRN",294500,4272750,3,"Herbaceous",0,0,0,0,0
"5213","PRWI","PRWI-0508",2018,"NCRN",294500,4272750,3,"Shrubs-Micro",0,0,NA,0,0
"5214","PRWI","PRWI-0508",2018,"NCRN",294500,4272750,3,"Shrubs-Quad",0,0,0,0,0
"5215","PRWI","PRWI-0508",2018,"NCRN",294500,4272750,3,"Trees",0,0,NA,0,0
"5216","PRWI","PRWI-0508",2014,"NCRN",294500,4272750,2,"Graminoids",0,0,0,0,0
"5217","PRWI","PRWI-0508",2014,"NCRN",294500,4272750,2,"Herbaceous",0,0,0,0,0
"5218","PRWI","PRWI-0508",2014,"NCRN",294500,4272750,2,"Shrubs-Micro",0,0,NA,0,0
"5219","PRWI","PRWI-0508",2014,"NCRN",294500,4272750,2,"Shrubs-Quad",0,0,0,0,0
"5220","PRWI","PRWI-0508",2014,"NCRN",294500,4272750,2,"Trees",0,0,NA,0,0
"5221","PRWI","PRWI-0512",2015,"NCRN",296750,4272750,3,"Graminoids",0,0,0,0,0
"5222","PRWI","PRWI-0512",2015,"NCRN",296750,4272750,3,"Herbaceous",0,0,0,0,0
"5223","PRWI","PRWI-0512",2015,"NCRN",296750,4272750,3,"Shrubs-Micro",0,0,NA,0,0
"5224","PRWI","PRWI-0512",2015,"NCRN",296750,4272750,3,"Shrubs-Quad",0,0,0,0,0
"5225","PRWI","PRWI-0512",2015,"NCRN",296750,4272750,3,"Trees",0,0,NA,0,0
"5226","PRWI","PRWI-0512",2007,"NCRN",296750,4272750,1,"Graminoids",0,0,0,0,0
"5227","PRWI","PRWI-0512",2007,"NCRN",296750,4272750,1,"Herbaceous",0,0,0,0,0
"5228","PRWI","PRWI-0512",2007,"NCRN",296750,4272750,1,"Shrubs-Micro",0,0,NA,0,0
"5229","PRWI","PRWI-0512",2007,"NCRN",296750,4272750,1,"Shrubs-Quad",0,0,0,0,0
"5230","PRWI","PRWI-0512",2007,"NCRN",296750,4272750,1,"Trees",0,0,NA,0,0
"5231","PRWI","PRWI-0512",2011,"NCRN",296750,4272750,2,"Graminoids",0,0,0,0,0
"5232","PRWI","PRWI-0512",2011,"NCRN",296750,4272750,2,"Herbaceous",0,0,0,0,0
"5233","PRWI","PRWI-0512",2011,"NCRN",296750,4272750,2,"Shrubs-Micro",0,0,NA,0,0
"5234","PRWI","PRWI-0512",2011,"NCRN",296750,4272750,2,"Shrubs-Quad",0,0,0,0,0
"5235","PRWI","PRWI-0512",2011,"NCRN",296750,4272750,2,"Trees",0,0,NA,0,0
"5236","PRWI","PRWI-0519",2013,"NCRN",290500,4272500,2,"Graminoids",0,0,0,0,0
"5237","PRWI","PRWI-0519",2013,"NCRN",290500,4272500,2,"Herbaceous",0,0,0,0,0
"5238","PRWI","PRWI-0519",2013,"NCRN",290500,4272500,2,"Shrubs-Micro",0,0,NA,0,0
"5239","PRWI","PRWI-0519",2013,"NCRN",290500,4272500,2,"Shrubs-Quad",0,0,0,0,0
"5240","PRWI","PRWI-0519",2013,"NCRN",290500,4272500,2,"Trees",0,0,NA,0,0
"5241","PRWI","PRWI-0519",2017,"NCRN",290500,4272500,3,"Graminoids",0,0,0,0,0
"5242","PRWI","PRWI-0519",2017,"NCRN",290500,4272500,3,"Herbaceous",0,0,0,0,0
"5243","PRWI","PRWI-0519",2017,"NCRN",290500,4272500,3,"Shrubs-Micro",0,0,NA,0,0
"5244","PRWI","PRWI-0519",2017,"NCRN",290500,4272500,3,"Shrubs-Quad",0,0,0,0,0
"5245","PRWI","PRWI-0519",2017,"NCRN",290500,4272500,3,"Trees",0,0,NA,0,0
"5246","PRWI","PRWI-0519",2009,"NCRN",290500,4272500,1,"Graminoids",0,0,0,0,0
"5247","PRWI","PRWI-0519",2009,"NCRN",290500,4272500,1,"Herbaceous",0,0,0,0,0
"5248","PRWI","PRWI-0519",2009,"NCRN",290500,4272500,1,"Shrubs-Micro",0,0,NA,0,0
"5249","PRWI","PRWI-0519",2009,"NCRN",290500,4272500,1,"Shrubs-Quad",0,0,0,0,0
"5250","PRWI","PRWI-0519",2009,"NCRN",290500,4272500,1,"Trees",0,0,NA,0,0
"5251","PRWI","PRWI-0530",2008,"NCRN",293250,4272500,1,"Graminoids",0,0,0,0,0
"5252","PRWI","PRWI-0530",2008,"NCRN",293250,4272500,1,"Herbaceous",0,0,0,0,0
"5253","PRWI","PRWI-0530",2008,"NCRN",293250,4272500,1,"Shrubs-Micro",0,0,NA,0,0
"5254","PRWI","PRWI-0530",2008,"NCRN",293250,4272500,1,"Shrubs-Quad",0,0,0,0,0
"5255","PRWI","PRWI-0530",2008,"NCRN",293250,4272500,1,"Trees",0,0,NA,0,0
"5256","PRWI","PRWI-0530",2012,"NCRN",293250,4272500,2,"Graminoids",0,0,0,0,0
"5257","PRWI","PRWI-0530",2012,"NCRN",293250,4272500,2,"Herbaceous",0,0,0,0,0
"5258","PRWI","PRWI-0530",2012,"NCRN",293250,4272500,2,"Shrubs-Micro",0,0,NA,0,0
"5259","PRWI","PRWI-0530",2012,"NCRN",293250,4272500,2,"Shrubs-Quad",0,0,0,0,0
"5260","PRWI","PRWI-0530",2012,"NCRN",293250,4272500,2,"Trees",0,0,NA,0,0
"5261","PRWI","PRWI-0530",2016,"NCRN",293250,4272500,3,"Graminoids",0,0,0,0,0
"5262","PRWI","PRWI-0530",2016,"NCRN",293250,4272500,3,"Herbaceous",0,0,0,0,0
"5263","PRWI","PRWI-0530",2016,"NCRN",293250,4272500,3,"Shrubs-Micro",0,0,NA,0,0
"5264","PRWI","PRWI-0530",2016,"NCRN",293250,4272500,3,"Shrubs-Quad",0,0,0,0,0
"5265","PRWI","PRWI-0530",2016,"NCRN",293250,4272500,3,"Trees",0,0,NA,0,0
"5266","PRWI","PRWI-0537",2007,"NCRN",295000,4272500,1,"Graminoids",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"5267","PRWI","PRWI-0537",2007,"NCRN",295000,4272500,1,"Herbaceous",0,0,0,0,0
"5268","PRWI","PRWI-0537",2007,"NCRN",295000,4272500,1,"Shrubs-Micro",0,0,NA,0,0
"5269","PRWI","PRWI-0537",2007,"NCRN",295000,4272500,1,"Shrubs-Quad",0,0,0,0,0
"5270","PRWI","PRWI-0537",2007,"NCRN",295000,4272500,1,"Trees",0,0,NA,0,0
"5271","PRWI","PRWI-0537",2015,"NCRN",295000,4272500,3,"Graminoids",0,0,0,0,0
"5272","PRWI","PRWI-0537",2015,"NCRN",295000,4272500,3,"Herbaceous",0,0,0,0,0
"5273","PRWI","PRWI-0537",2015,"NCRN",295000,4272500,3,"Shrubs-Micro",0,0,NA,0,0
"5274","PRWI","PRWI-0537",2015,"NCRN",295000,4272500,3,"Shrubs-Quad",0,0,0,0,0
"5275","PRWI","PRWI-0537",2015,"NCRN",295000,4272500,3,"Trees",0,0,NA,0,0
"5276","PRWI","PRWI-0537",2011,"NCRN",295000,4272500,2,"Graminoids",0,0,0,0,0
"5277","PRWI","PRWI-0537",2011,"NCRN",295000,4272500,2,"Herbaceous",0,0,0,0,0
"5278","PRWI","PRWI-0537",2011,"NCRN",295000,4272500,2,"Shrubs-Micro",0,0,NA,0,0
"5279","PRWI","PRWI-0537",2011,"NCRN",295000,4272500,2,"Shrubs-Quad",0,0,0,0,0
"5280","PRWI","PRWI-0537",2011,"NCRN",295000,4272500,2,"Trees",0,0,NA,0,0
"5281","PRWI","PRWI-0539",2017,"NCRN",295500,4272500,3,"Graminoids",0,0,0,0,0
"5282","PRWI","PRWI-0539",2017,"NCRN",295500,4272500,3,"Herbaceous",0,0,0,0,0
"5283","PRWI","PRWI-0539",2017,"NCRN",295500,4272500,3,"Shrubs-Micro",0,0,NA,0,0
"5284","PRWI","PRWI-0539",2017,"NCRN",295500,4272500,3,"Shrubs-Quad",0,0,0,0,0
"5285","PRWI","PRWI-0539",2017,"NCRN",295500,4272500,3,"Trees",0,0,NA,0,0
"5286","PRWI","PRWI-0539",2009,"NCRN",295500,4272500,1,"Graminoids",0,0,0,0,0
"5287","PRWI","PRWI-0539",2009,"NCRN",295500,4272500,1,"Herbaceous",0,0,0,0,0
"5288","PRWI","PRWI-0539",2009,"NCRN",295500,4272500,1,"Shrubs-Micro",0,0,NA,0,0
"5289","PRWI","PRWI-0539",2009,"NCRN",295500,4272500,1,"Shrubs-Quad",0,0,0,0,0
"5290","PRWI","PRWI-0539",2009,"NCRN",295500,4272500,1,"Trees",0,0,NA,0,0
"5291","PRWI","PRWI-0539",2013,"NCRN",295500,4272500,2,"Graminoids",0,0,0,0,0
"5292","PRWI","PRWI-0539",2013,"NCRN",295500,4272500,2,"Herbaceous",0,0,0,0,0
"5293","PRWI","PRWI-0539",2013,"NCRN",295500,4272500,2,"Shrubs-Micro",0,0,NA,0,0
"5294","PRWI","PRWI-0539",2013,"NCRN",295500,4272500,2,"Shrubs-Quad",0,0,0,0,0
"5295","PRWI","PRWI-0539",2013,"NCRN",295500,4272500,2,"Trees",0,0,NA,0,0
"5296","PRWI","PRWI-0546",2015,"NCRN",290000,4272250,3,"Graminoids",0,0,0,0,0
"5297","PRWI","PRWI-0546",2015,"NCRN",290000,4272250,3,"Herbaceous",0,0,0,0,0
"5298","PRWI","PRWI-0546",2015,"NCRN",290000,4272250,3,"Shrubs-Micro",0,0,NA,0,0
"5299","PRWI","PRWI-0546",2015,"NCRN",290000,4272250,3,"Shrubs-Quad",0,0,0,0,0
"5300","PRWI","PRWI-0546",2015,"NCRN",290000,4272250,3,"Trees",0,0,NA,0,0
"5301","PRWI","PRWI-0546",2011,"NCRN",290000,4272250,2,"Graminoids",0,0,0,0,0
"5302","PRWI","PRWI-0546",2011,"NCRN",290000,4272250,2,"Herbaceous",0,0,0,0,0
"5303","PRWI","PRWI-0546",2011,"NCRN",290000,4272250,2,"Shrubs-Micro",0,0,NA,0,0
"5304","PRWI","PRWI-0546",2011,"NCRN",290000,4272250,2,"Shrubs-Quad",0,0,0,0,0
"5305","PRWI","PRWI-0546",2011,"NCRN",290000,4272250,2,"Trees",0,0,NA,0,0
"5306","PRWI","PRWI-0546",2007,"NCRN",290000,4272250,1,"Graminoids",0,0,0,0,0
"5307","PRWI","PRWI-0546",2007,"NCRN",290000,4272250,1,"Herbaceous",0,0,0,0,0
"5308","PRWI","PRWI-0546",2007,"NCRN",290000,4272250,1,"Shrubs-Micro",0,0,NA,0,0
"5309","PRWI","PRWI-0546",2007,"NCRN",290000,4272250,1,"Shrubs-Quad",0,0,0,0,0
"5310","PRWI","PRWI-0546",2007,"NCRN",290000,4272250,1,"Trees",0,0,NA,0,0
"5311","PRWI","PRWI-0555",2012,"NCRN",292250,4272250,2,"Graminoids",0,0,0,0,0
"5312","PRWI","PRWI-0555",2012,"NCRN",292250,4272250,2,"Herbaceous",0,0,0,0,0
"5313","PRWI","PRWI-0555",2012,"NCRN",292250,4272250,2,"Shrubs-Micro",0,0,NA,0,0
"5314","PRWI","PRWI-0555",2012,"NCRN",292250,4272250,2,"Shrubs-Quad",0,0,0,0,0
"5315","PRWI","PRWI-0555",2012,"NCRN",292250,4272250,2,"Trees",0,0,NA,0,0
"5316","PRWI","PRWI-0555",2016,"NCRN",292250,4272250,3,"Graminoids",0,0,0,0,0
"5317","PRWI","PRWI-0555",2016,"NCRN",292250,4272250,3,"Herbaceous",0,0,0,0,0
"5318","PRWI","PRWI-0555",2016,"NCRN",292250,4272250,3,"Shrubs-Micro",0,0,NA,0,0
"5319","PRWI","PRWI-0555",2016,"NCRN",292250,4272250,3,"Shrubs-Quad",0,0,0,0,0
"5320","PRWI","PRWI-0555",2016,"NCRN",292250,4272250,3,"Trees",0,0,NA,0,0
"5321","PRWI","PRWI-0555",2008,"NCRN",292250,4272250,1,"Graminoids",0,0,0,0,0
"5322","PRWI","PRWI-0555",2008,"NCRN",292250,4272250,1,"Herbaceous",0,0,0,0,0
"5323","PRWI","PRWI-0555",2008,"NCRN",292250,4272250,1,"Shrubs-Micro",0,0,NA,0,0
"5324","PRWI","PRWI-0555",2008,"NCRN",292250,4272250,1,"Shrubs-Quad",0,0,0,0,0
"5325","PRWI","PRWI-0555",2008,"NCRN",292250,4272250,1,"Trees",0,0,NA,0,0
"5326","PRWI","PRWI-0574",2013,"NCRN",290250,4272000,2,"Graminoids",0,0,0,0,0
"5327","PRWI","PRWI-0574",2013,"NCRN",290250,4272000,2,"Herbaceous",0,0,0,0,0
"5328","PRWI","PRWI-0574",2013,"NCRN",290250,4272000,2,"Shrubs-Micro",0,0,NA,0,0
"5329","PRWI","PRWI-0574",2013,"NCRN",290250,4272000,2,"Shrubs-Quad",0,0,0,0,0
"5330","PRWI","PRWI-0574",2013,"NCRN",290250,4272000,2,"Trees",0,0,NA,0,0
"5331","PRWI","PRWI-0574",2017,"NCRN",290250,4272000,3,"Graminoids",0,0,0,0,0
"5332","PRWI","PRWI-0574",2017,"NCRN",290250,4272000,3,"Herbaceous",0,0,0,0,0
"5333","PRWI","PRWI-0574",2017,"NCRN",290250,4272000,3,"Shrubs-Micro",0,0,NA,0,0
"5334","PRWI","PRWI-0574",2017,"NCRN",290250,4272000,3,"Shrubs-Quad",0,0,0,0,0
"5335","PRWI","PRWI-0574",2017,"NCRN",290250,4272000,3,"Trees",0,0,NA,0,0
"5336","PRWI","PRWI-0574",2009,"NCRN",290250,4272000,1,"Graminoids",0,0,0,0,0
"5337","PRWI","PRWI-0574",2009,"NCRN",290250,4272000,1,"Herbaceous",0,0,0,0,0
"5338","PRWI","PRWI-0574",2009,"NCRN",290250,4272000,1,"Shrubs-Micro",0,0,NA,0,0
"5339","PRWI","PRWI-0574",2009,"NCRN",290250,4272000,1,"Shrubs-Quad",0,0,0,0,0
"5340","PRWI","PRWI-0574",2009,"NCRN",290250,4272000,1,"Trees",0,0,NA,0,0
"5341","PRWI","PRWI-0575",2011,"NCRN",290500,4272000,2,"Graminoids",0,0,0,0,0
"5342","PRWI","PRWI-0575",2011,"NCRN",290500,4272000,2,"Herbaceous",0,0,0,0,0
"5343","PRWI","PRWI-0575",2011,"NCRN",290500,4272000,2,"Shrubs-Micro",0,0,NA,0,0
"5344","PRWI","PRWI-0575",2011,"NCRN",290500,4272000,2,"Shrubs-Quad",0,0,0,0,0
"5345","PRWI","PRWI-0575",2011,"NCRN",290500,4272000,2,"Trees",0,0,NA,0,0
"5346","PRWI","PRWI-0575",2015,"NCRN",290500,4272000,3,"Graminoids",0,0,0,0,0
"5347","PRWI","PRWI-0575",2015,"NCRN",290500,4272000,3,"Herbaceous",0,0,0,0,0
"5348","PRWI","PRWI-0575",2015,"NCRN",290500,4272000,3,"Shrubs-Micro",0,0,NA,0,0
"5349","PRWI","PRWI-0575",2015,"NCRN",290500,4272000,3,"Shrubs-Quad",0,0,0,0,0
"5350","PRWI","PRWI-0575",2015,"NCRN",290500,4272000,3,"Trees",0,0,NA,0,0
"5351","PRWI","PRWI-0575",2007,"NCRN",290500,4272000,1,"Graminoids",0,0,0,0,0
"5352","PRWI","PRWI-0575",2007,"NCRN",290500,4272000,1,"Herbaceous",0,0,0,0,0
"5353","PRWI","PRWI-0575",2007,"NCRN",290500,4272000,1,"Shrubs-Micro",0,0,NA,0,0
"5354","PRWI","PRWI-0575",2007,"NCRN",290500,4272000,1,"Shrubs-Quad",0,0,0,0,0
"5355","PRWI","PRWI-0575",2007,"NCRN",290500,4272000,1,"Trees",0,0,NA,0,0
"5356","PRWI","PRWI-0598",2009,"NCRN",289250,4271750,1,"Graminoids",0,0,0,0,0
"5357","PRWI","PRWI-0598",2009,"NCRN",289250,4271750,1,"Herbaceous",0,0,0,0,0
"5358","PRWI","PRWI-0598",2009,"NCRN",289250,4271750,1,"Shrubs-Micro",0,0,NA,0,0
"5359","PRWI","PRWI-0598",2009,"NCRN",289250,4271750,1,"Shrubs-Quad",0,0,0,0,0
"5360","PRWI","PRWI-0598",2009,"NCRN",289250,4271750,1,"Trees",0,0,NA,0,0
"5361","PRWI","PRWI-0598",2017,"NCRN",289250,4271750,3,"Graminoids",0,0,0,0,0
"5362","PRWI","PRWI-0598",2017,"NCRN",289250,4271750,3,"Herbaceous",0,0,0,0,0
"5363","PRWI","PRWI-0598",2017,"NCRN",289250,4271750,3,"Shrubs-Micro",0,0,NA,0,0
"5364","PRWI","PRWI-0598",2017,"NCRN",289250,4271750,3,"Shrubs-Quad",0,0,0,0,0
"5365","PRWI","PRWI-0598",2017,"NCRN",289250,4271750,3,"Trees",0,0,NA,0,0
"5366","PRWI","PRWI-0598",2013,"NCRN",289250,4271750,2,"Graminoids",0,0,0,0,0
"5367","PRWI","PRWI-0598",2013,"NCRN",289250,4271750,2,"Herbaceous",0,0,0,0,0
"5368","PRWI","PRWI-0598",2013,"NCRN",289250,4271750,2,"Shrubs-Micro",0,0,NA,0,0
"5369","PRWI","PRWI-0598",2013,"NCRN",289250,4271750,2,"Shrubs-Quad",0,0,0,0,0
"5370","PRWI","PRWI-0598",2013,"NCRN",289250,4271750,2,"Trees",0,0,NA,0,0
"5371","PRWI","PRWI-0601",2008,"NCRN",290000,4271750,1,"Graminoids",0,0,0,0,0
"5372","PRWI","PRWI-0601",2008,"NCRN",290000,4271750,1,"Herbaceous",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"5373","PRWI","PRWI-0601",2008,"NCRN",290000,4271750,1,"Shrubs-Micro",0,0,NA,0,0
"5374","PRWI","PRWI-0601",2008,"NCRN",290000,4271750,1,"Shrubs-Quad",0,0,0,0,0
"5375","PRWI","PRWI-0601",2008,"NCRN",290000,4271750,1,"Trees",0,0,NA,0,0
"5376","PRWI","PRWI-0601",2016,"NCRN",290000,4271750,3,"Graminoids",1,0.0833333333333333,0.25,1,8.33333333333333
"5377","PRWI","PRWI-0601",2016,"NCRN",290000,4271750,3,"Herbaceous",0,0,0,0,0
"5378","PRWI","PRWI-0601",2016,"NCRN",290000,4271750,3,"Shrubs-Micro",0,0,NA,0,0
"5379","PRWI","PRWI-0601",2016,"NCRN",290000,4271750,3,"Shrubs-Quad",0,0,0,0,0
"5380","PRWI","PRWI-0601",2016,"NCRN",290000,4271750,3,"Trees",0,0,NA,0,0
"5381","PRWI","PRWI-0601",2012,"NCRN",290000,4271750,2,"Graminoids",0,0,0,0,0
"5382","PRWI","PRWI-0601",2012,"NCRN",290000,4271750,2,"Herbaceous",0,0,0,0,0
"5383","PRWI","PRWI-0601",2012,"NCRN",290000,4271750,2,"Shrubs-Micro",0,0,NA,0,0
"5384","PRWI","PRWI-0601",2012,"NCRN",290000,4271750,2,"Shrubs-Quad",0,0,0,0,0
"5385","PRWI","PRWI-0601",2012,"NCRN",290000,4271750,2,"Trees",0,0,NA,0,0
"5386","PRWI","PRWI-0608",2011,"NCRN",292000,4271750,2,"Graminoids",0,0,0,0,0
"5387","PRWI","PRWI-0608",2011,"NCRN",292000,4271750,2,"Herbaceous",0,0,0,0,0
"5388","PRWI","PRWI-0608",2011,"NCRN",292000,4271750,2,"Shrubs-Micro",0,0,NA,0,0
"5389","PRWI","PRWI-0608",2011,"NCRN",292000,4271750,2,"Shrubs-Quad",0,0,0,0,0
"5390","PRWI","PRWI-0608",2011,"NCRN",292000,4271750,2,"Trees",0,0,NA,0,0
"5391","PRWI","PRWI-0608",2015,"NCRN",292000,4271750,3,"Graminoids",0,0,0,0,0
"5392","PRWI","PRWI-0608",2015,"NCRN",292000,4271750,3,"Herbaceous",0,0,0,0,0
"5393","PRWI","PRWI-0608",2015,"NCRN",292000,4271750,3,"Shrubs-Micro",0,0,NA,0,0
"5394","PRWI","PRWI-0608",2015,"NCRN",292000,4271750,3,"Shrubs-Quad",0,0,0,0,0
"5395","PRWI","PRWI-0608",2015,"NCRN",292000,4271750,3,"Trees",0,0,NA,0,0
"5396","PRWI","PRWI-0608",2007,"NCRN",292000,4271750,1,"Graminoids",0,0,0,0,0
"5397","PRWI","PRWI-0608",2007,"NCRN",292000,4271750,1,"Herbaceous",0,0,0,0,0
"5398","PRWI","PRWI-0608",2007,"NCRN",292000,4271750,1,"Shrubs-Micro",0,0,NA,0,0
"5399","PRWI","PRWI-0608",2007,"NCRN",292000,4271750,1,"Shrubs-Quad",0,0,0,0,0
