"","park","plot_name","year","network","x_coord","y_coord","cycle","num.plot.spp","avg.quad.r","avg.cover","quad.freq","qpct.freq"
"798","PRWI","PRWI-0075",2018,"NCRN",291250,4276750,3,0,0,0,0,0
"799","PRWI","PRWI-0079",2009,"NCRN",288750,4276500,1,0,0,0,0,0
"800","PRWI","PRWI-0079",2013,"NCRN",288750,4276500,2,0,0,0,0,0
"801","PRWI","PRWI-0079",2017,"NCRN",288750,4276500,3,0,0,0,0,0
"802","PRWI","PRWI-0080",2010,"NCRN",289000,4276500,1,0,0,0,0,0
"803","PRWI","PRWI-0080",2014,"NCRN",289000,4276500,2,0,0,0,0,0
"804","PRWI","PRWI-0080",2018,"NCRN",289000,4276500,3,0,0,0,0,0
"805","PRWI","PRWI-0082",2009,"NCRN",289500,4276500,1,0,0,0,0,0
"806","PRWI","PRWI-0082",2013,"NCRN",289500,4276500,2,0,0,0,0,0
"807","PRWI","PRWI-0082",2017,"NCRN",289500,4276500,3,0,0,0,0,0
"808","PRWI","PRWI-0085",2010,"NCRN",290250,4276500,1,0,0,0,0,0
"809","PRWI","PRWI-0085",2014,"NCRN",290250,4276500,2,0,0,0,0,0
"810","PRWI","PRWI-0085",2018,"NCRN",290250,4276500,3,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"811","PRWI","PRWI-0090",2009,"NCRN",291500,4276500,1,0,0,0,0,0
"812","PRWI","PRWI-0090",2013,"NCRN",291500,4276500,2,0,0,0,0,0
"813","PRWI","PRWI-0090",2017,"NCRN",291500,4276500,3,0,0,0,0,0
"814","PRWI","PRWI-0093",2010,"NCRN",292250,4276500,1,0,0,0,0,0
"815","PRWI","PRWI-0093",2014,"NCRN",292250,4276500,2,0,0,0,0,0
"816","PRWI","PRWI-0093",2018,"NCRN",292250,4276500,3,0,0,0,0,0
"817","PRWI","PRWI-0096",2008,"NCRN",289250,4276250,1,0,0,0,0,0
"818","PRWI","PRWI-0096",2012,"NCRN",289250,4276250,2,0,0,0,0,0
"819","PRWI","PRWI-0096",2016,"NCRN",289250,4276250,3,0,0,0,0,0
"820","PRWI","PRWI-0097",2007,"NCRN",289500,4276250,1,0,0,0,0,0
"821","PRWI","PRWI-0097",2011,"NCRN",289500,4276250,2,0,0,0,0,0
"822","PRWI","PRWI-0097",2015,"NCRN",289500,4276250,3,0,0,0,0,0
"823","PRWI","PRWI-0111",2009,"NCRN",293000,4276250,1,3,1.58333333333333,63.6666666666667,12,100
"824","PRWI","PRWI-0111",2013,"NCRN",293000,4276250,2,4,1.5,67.0833333333333,12,100
"825","PRWI","PRWI-0111",2017,"NCRN",293000,4276250,3,4,1.41666666666667,45.4166666666667,12,100
"826","PRWI","PRWI-0120",2007,"NCRN",290250,4276000,1,0,0,0,0,0
"827","PRWI","PRWI-0120",2011,"NCRN",290250,4276000,2,2,0.416666666666667,7.25,4,33.3333333333333
"828","PRWI","PRWI-0120",2015,"NCRN",290250,4276000,3,2,0.5,3.33333333333333,4,33.3333333333333
"829","PRWI","PRWI-0124",2008,"NCRN",291250,4276000,1,0,0,0,0,0
"830","PRWI","PRWI-0124",2012,"NCRN",291250,4276000,2,0,0,0,0,0
"831","PRWI","PRWI-0124",2016,"NCRN",291250,4276000,3,0,0,0,0,0
"832","PRWI","PRWI-0125",2008,"NCRN",291500,4276000,1,1,0.166666666666667,0.166666666666667,2,16.6666666666667
"833","PRWI","PRWI-0125",2012,"NCRN",291500,4276000,2,0,0,0,0,0
"834","PRWI","PRWI-0125",2016,"NCRN",291500,4276000,3,1,0.166666666666667,0.5,2,16.6666666666667
"835","PRWI","PRWI-0126",2009,"NCRN",291750,4276000,1,3,0.333333333333333,0.333333333333333,4,33.3333333333333
"836","PRWI","PRWI-0126",2013,"NCRN",291750,4276000,2,2,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"837","PRWI","PRWI-0126",2017,"NCRN",291750,4276000,3,1,0,0,0,0
"838","PRWI","PRWI-0129",2008,"NCRN",292500,4276000,1,0,0,0,0,0
"839","PRWI","PRWI-0129",2012,"NCRN",292500,4276000,2,0,0,0,0,0
"840","PRWI","PRWI-0129",2016,"NCRN",292500,4276000,3,0,0,0,0,0
"841","PRWI","PRWI-0132",2008,"NCRN",293250,4276000,1,0,0,0,0,0
"842","PRWI","PRWI-0132",2012,"NCRN",293250,4276000,2,0,0,0,0,0
"843","PRWI","PRWI-0132",2016,"NCRN",293250,4276000,3,0,0,0,0,0
"844","PRWI","PRWI-0143",2007,"NCRN",290750,4275750,1,0,0,0,0,0
"845","PRWI","PRWI-0143",2011,"NCRN",290750,4275750,2,0,0,0,0,0
"846","PRWI","PRWI-0143",2015,"NCRN",290750,4275750,3,0,0,0,0,0
"847","PRWI","PRWI-0144",2008,"NCRN",291000,4275750,1,0,0,0,0,0
"848","PRWI","PRWI-0144",2012,"NCRN",291000,4275750,2,0,0,0,0,0
"849","PRWI","PRWI-0144",2016,"NCRN",291000,4275750,3,0,0,0,0,0
"850","PRWI","PRWI-0145",2010,"NCRN",291250,4275750,1,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"851","PRWI","PRWI-0145",2014,"NCRN",291250,4275750,2,0,0,0,0,0
"852","PRWI","PRWI-0145",2018,"NCRN",291250,4275750,3,0,0,0,0,0
"853","PRWI","PRWI-0147",2009,"NCRN",291750,4275750,1,0,0,0,0,0
"854","PRWI","PRWI-0147",2013,"NCRN",291750,4275750,2,0,0,0,0,0
"855","PRWI","PRWI-0147",2017,"NCRN",291750,4275750,3,0,0,0,0,0
"856","PRWI","PRWI-0149",2009,"NCRN",292250,4275750,1,0,0,0,0,0
"857","PRWI","PRWI-0149",2013,"NCRN",292250,4275750,2,0,0,0,0,0
"858","PRWI","PRWI-0149",2017,"NCRN",292250,4275750,3,0,0,0,0,0
"859","PRWI","PRWI-0164",2009,"NCRN",290500,4275500,1,0,0,0,0,0
"860","PRWI","PRWI-0164",2013,"NCRN",290500,4275500,2,0,0,0,0,0
"861","PRWI","PRWI-0164",2017,"NCRN",290500,4275500,3,0,0,0,0,0
"862","PRWI","PRWI-0168",2009,"NCRN",291500,4275500,1,0,0,0,0,0
"863","PRWI","PRWI-0168",2013,"NCRN",291500,4275500,2,0,0,0,0,0
"864","PRWI","PRWI-0168",2017,"NCRN",291500,4275500,3,0,0,0,0,0
"865","PRWI","PRWI-0173",2010,"NCRN",292750,4275500,1,0,0,0,0,0
"866","PRWI","PRWI-0173",2014,"NCRN",292750,4275500,2,0,0,0,0,0
"867","PRWI","PRWI-0173",2018,"NCRN",292750,4275500,3,0,0,0,0,0
"868","PRWI","PRWI-0175",2010,"NCRN",293250,4275500,1,1,0.25,0.333333333333333,3,25
"869","PRWI","PRWI-0175",2014,"NCRN",293250,4275500,2,1,0.333333333333333,0.583333333333333,4,33.3333333333333
"870","PRWI","PRWI-0175",2018,"NCRN",293250,4275500,3,0,0,0,0,0
"871","PRWI","PRWI-0181",2010,"NCRN",295000,4275500,1,1,0.333333333333333,1,4,33.3333333333333
"872","PRWI","PRWI-0181",2014,"NCRN",295000,4275500,2,1,0.416666666666667,1.5,5,41.6666666666667
"873","PRWI","PRWI-0181",2018,"NCRN",295000,4275500,3,1,0.416666666666667,0.416666666666667,5,41.6666666666667
"874","PRWI","PRWI-0189",2007,"NCRN",290500,4275250,1,0,0,0,0,0
"875","PRWI","PRWI-0189",2011,"NCRN",290500,4275250,2,0,0,0,0,0
"876","PRWI","PRWI-0189",2015,"NCRN",290500,4275250,3,0,0,0,0,0
"877","PRWI","PRWI-0195",2009,"NCRN",292000,4275250,1,0,0,0,0,0
"878","PRWI","PRWI-0195",2013,"NCRN",292000,4275250,2,0,0,0,0,0
"879","PRWI","PRWI-0195",2017,"NCRN",292000,4275250,3,0,0,0,0,0
"880","PRWI","PRWI-0196",2008,"NCRN",292250,4275250,1,0,0,0,0,0
"881","PRWI","PRWI-0196",2012,"NCRN",292250,4275250,2,0,0,0,0,0
"882","PRWI","PRWI-0196",2016,"NCRN",292250,4275250,3,0,0,0,0,0
"883","PRWI","PRWI-0199",2010,"NCRN",293000,4275250,1,0,0,0,0,0
"884","PRWI","PRWI-0199",2014,"NCRN",293000,4275250,2,0,0,0,0,0
"885","PRWI","PRWI-0199",2018,"NCRN",293000,4275250,3,0,0,0,0,0
"886","PRWI","PRWI-0206",2007,"NCRN",294750,4275250,1,2,0.25,4.33333333333333,2,16.6666666666667
"887","PRWI","PRWI-0206",2011,"NCRN",294750,4275250,2,2,0.333333333333333,2.91666666666667,3,25
"888","PRWI","PRWI-0206",2015,"NCRN",294750,4275250,3,2,0.166666666666667,1.41666666666667,1,8.33333333333333
"889","PRWI","PRWI-0223",2010,"NCRN",292250,4275000,1,0,0,0,0,0
"890","PRWI","PRWI-0223",2014,"NCRN",292250,4275000,2,0,0,0,0,0
"891","PRWI","PRWI-0223",2018,"NCRN",292250,4275000,3,0,0,0,0,0
"892","PRWI","PRWI-0227",2007,"NCRN",293250,4275000,1,0,0,0,0,0
"893","PRWI","PRWI-0227",2011,"NCRN",293250,4275000,2,0,0,0,0,0
"894","PRWI","PRWI-0227",2015,"NCRN",293250,4275000,3,0,0,0,0,0
"895","PRWI","PRWI-0233",2010,"NCRN",294750,4275000,1,0,0,0,0,0
"896","PRWI","PRWI-0233",2014,"NCRN",294750,4275000,2,0,0,0,0,0
"897","PRWI","PRWI-0233",2018,"NCRN",294750,4275000,3,0,0,0,0,0
"898","PRWI","PRWI-0238",2010,"NCRN",296250,4275000,1,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"899","PRWI","PRWI-0238",2014,"NCRN",296250,4275000,2,1,0.0833333333333333,0.166666666666667,1,8.33333333333333
"900","PRWI","PRWI-0238",2018,"NCRN",296250,4275000,3,2,0.166666666666667,0.333333333333333,1,8.33333333333333
"901","PRWI","PRWI-0256",2009,"NCRN",293250,4274750,1,0,0,0,0,0
"902","PRWI","PRWI-0256",2013,"NCRN",293250,4274750,2,0,0,0,0,0
"903","PRWI","PRWI-0256",2017,"NCRN",293250,4274750,3,0,0,0,0,0
"904","PRWI","PRWI-0268",2009,"NCRN",296250,4274750,1,0,0,0,0,0
"905","PRWI","PRWI-0268",2013,"NCRN",296250,4274750,2,0,0,0,0,0
"906","PRWI","PRWI-0268",2017,"NCRN",296250,4274750,3,0,0,0,0,0
"907","PRWI","PRWI-0273",2008,"NCRN",289500,4274500,1,1,0.5,6.08333333333333,6,50
"908","PRWI","PRWI-0273",2012,"NCRN",289500,4274500,2,1,0.0833333333333333,0.5,1,8.33333333333333
"909","PRWI","PRWI-0273",2016,"NCRN",289500,4274500,3,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"910","PRWI","PRWI-0276",2010,"NCRN",290250,4274500,1,0,0,0,0,0
"911","PRWI","PRWI-0276",2014,"NCRN",290250,4274500,2,0,0,0,0,0
"912","PRWI","PRWI-0276",2018,"NCRN",290250,4274500,3,0,0,0,0,0
"913","PRWI","PRWI-0277",2010,"NCRN",290500,4274500,1,0,0,0,0,0
"914","PRWI","PRWI-0277",2014,"NCRN",290500,4274500,2,0,0,0,0,0
"915","PRWI","PRWI-0277",2018,"NCRN",290500,4274500,3,0,0,0,0,0
"916","PRWI","PRWI-0279",2009,"NCRN",291000,4274500,1,0,0,0,0,0
"917","PRWI","PRWI-0279",2013,"NCRN",291000,4274500,2,0,0,0,0,0
"918","PRWI","PRWI-0279",2017,"NCRN",291000,4274500,3,0,0,0,0,0
"919","PRWI","PRWI-0280",2009,"NCRN",291250,4274500,1,0,0,0,0,0
"920","PRWI","PRWI-0280",2013,"NCRN",291250,4274500,2,0,0,0,0,0
"921","PRWI","PRWI-0280",2017,"NCRN",291250,4274500,3,0,0,0,0,0
"922","PRWI","PRWI-0282",2010,"NCRN",291750,4274500,1,0,0,0,0,0
"923","PRWI","PRWI-0282",2014,"NCRN",291750,4274500,2,0,0,0,0,0
"924","PRWI","PRWI-0282",2018,"NCRN",291750,4274500,3,0,0,0,0,0
"925","PRWI","PRWI-0286",2009,"NCRN",292750,4274500,1,0,0,0,0,0
"926","PRWI","PRWI-0286",2013,"NCRN",292750,4274500,2,1,0.166666666666667,2.58333333333333,2,16.6666666666667
"927","PRWI","PRWI-0286",2017,"NCRN",292750,4274500,3,0,0,0,0,0
"928","PRWI","PRWI-0287",2007,"NCRN",293000,4274500,1,0,0,0,0,0
"929","PRWI","PRWI-0287",2011,"NCRN",293000,4274500,2,0,0,0,0,0
"930","PRWI","PRWI-0287",2015,"NCRN",293000,4274500,3,0,0,0,0,0
"931","PRWI","PRWI-0289",2007,"NCRN",293500,4274500,1,0,0,0,0,0
"932","PRWI","PRWI-0289",2011,"NCRN",293500,4274500,2,0,0,0,0,0
"933","PRWI","PRWI-0289",2015,"NCRN",293500,4274500,3,0,0,0,0,0
"934","PRWI","PRWI-0298",2007,"NCRN",295750,4274500,1,0,0,0,0,0
"935","PRWI","PRWI-0298",2011,"NCRN",295750,4274500,2,0,0,0,0,0
"936","PRWI","PRWI-0298",2015,"NCRN",295750,4274500,3,0,0,0,0,0
"937","PRWI","PRWI-0301",2009,"NCRN",288750,4274250,1,0,0,0,0,0
"938","PRWI","PRWI-0301",2013,"NCRN",288750,4274250,2,0,0,0,0,0
"939","PRWI","PRWI-0301",2017,"NCRN",288750,4274250,3,0,0,0,0,0
"940","PRWI","PRWI-0305",2009,"NCRN",289750,4274250,1,0,0,0,0,0
"941","PRWI","PRWI-0305",2013,"NCRN",289750,4274250,2,0,0,0,0,0
"942","PRWI","PRWI-0305",2017,"NCRN",289750,4274250,3,0,0,0,0,0
"943","PRWI","PRWI-0307",2009,"NCRN",290250,4274250,1,0,0,0,0,0
"944","PRWI","PRWI-0307",2013,"NCRN",290250,4274250,2,0,0,0,0,0
"945","PRWI","PRWI-0307",2017,"NCRN",290250,4274250,3,0,0,0,0,0
"946","PRWI","PRWI-0313",2007,"NCRN",291750,4274250,1,0,0,0,0,0
"947","PRWI","PRWI-0313",2011,"NCRN",291750,4274250,2,0,0,0,0,0
"948","PRWI","PRWI-0313",2015,"NCRN",291750,4274250,3,0,0,0,0,0
"949","PRWI","PRWI-0321",2010,"NCRN",293750,4274250,1,2,0.666666666666667,1.08333333333333,6,50
"950","PRWI","PRWI-0321",2014,"NCRN",293750,4274250,2,2,0.333333333333333,3.58333333333333,3,25
"951","PRWI","PRWI-0321",2018,"NCRN",293750,4274250,3,2,0.166666666666667,1.41666666666667,1,8.33333333333333
"952","PRWI","PRWI-0325",2007,"NCRN",294750,4274250,1,0,0,0,0,0
"953","PRWI","PRWI-0325",2011,"NCRN",294750,4274250,2,0,0,0,0,0
"954","PRWI","PRWI-0325",2015,"NCRN",294750,4274250,3,0,0,0,0,0
"955","PRWI","PRWI-0333",2010,"NCRN",289750,4274000,1,0,0,0,0,0
"956","PRWI","PRWI-0333",2014,"NCRN",289750,4274000,2,0,0,0,0,0
"957","PRWI","PRWI-0333",2018,"NCRN",289750,4274000,3,0,0,0,0,0
"958","PRWI","PRWI-0334",2008,"NCRN",290000,4274000,1,1,0.333333333333333,1.91666666666667,4,33.3333333333333
"959","PRWI","PRWI-0334",2012,"NCRN",290000,4274000,2,1,0.166666666666667,4.58333333333333,2,16.6666666666667
"960","PRWI","PRWI-0334",2016,"NCRN",290000,4274000,3,1,0.166666666666667,0.416666666666667,2,16.6666666666667
"961","PRWI","PRWI-0338",2010,"NCRN",291000,4274000,1,0,0,0,0,0
"962","PRWI","PRWI-0338",2014,"NCRN",291000,4274000,2,0,0,0,0,0
"963","PRWI","PRWI-0338",2018,"NCRN",291000,4274000,3,0,0,0,0,0
"964","PRWI","PRWI-0349",2008,"NCRN",293750,4274000,1,0,0,0,0,0
"965","PRWI","PRWI-0349",2012,"NCRN",293750,4274000,2,0,0,0,0,0
"966","PRWI","PRWI-0349",2016,"NCRN",293750,4274000,3,0,0,0,0,0
"967","PRWI","PRWI-0355",2008,"NCRN",295250,4274000,1,0,0,0,0,0
"968","PRWI","PRWI-0355",2012,"NCRN",295250,4274000,2,0,0,0,0,0
"969","PRWI","PRWI-0355",2016,"NCRN",295250,4274000,3,0,0,0,0,0
"970","PRWI","PRWI-0369",2008,"NCRN",291250,4273750,1,0,0,0,0,0
"971","PRWI","PRWI-0369",2012,"NCRN",291250,4273750,2,0,0,0,0,0
"972","PRWI","PRWI-0369",2016,"NCRN",291250,4273750,3,0,0,0,0,0
"973","PRWI","PRWI-0377",2008,"NCRN",293250,4273750,1,2,0.75,4.83333333333333,6,50
"974","PRWI","PRWI-0377",2012,"NCRN",293250,4273750,2,2,0.833333333333333,2.25,9,75
"975","PRWI","PRWI-0377",2016,"NCRN",293250,4273750,3,2,0.5,3.25,5,41.6666666666667
"976","PRWI","PRWI-0378",2007,"NCRN",293500,4273750,1,3,1.16666666666667,4,10,83.3333333333333
"977","PRWI","PRWI-0378",2011,"NCRN",293500,4273750,2,2,0.5,3.16666666666667,4,33.3333333333333
"978","PRWI","PRWI-0378",2015,"NCRN",293500,4273750,3,2,0.666666666666667,6.58333333333333,7,58.3333333333333
"979","PRWI","PRWI-0379",2008,"NCRN",293750,4273750,1,1,0.333333333333333,0.75,4,33.3333333333333
"980","PRWI","PRWI-0379",2012,"NCRN",293750,4273750,2,0,0,0,0,0
"981","PRWI","PRWI-0379",2016,"NCRN",293750,4273750,3,0,0,0,0,0
"982","PRWI","PRWI-0381",2007,"NCRN",294250,4273750,1,0,0,0,0,0
"983","PRWI","PRWI-0381",2011,"NCRN",294250,4273750,2,0,0,0,0,0
"984","PRWI","PRWI-0381",2015,"NCRN",294250,4273750,3,0,0,0,0,0
"985","PRWI","PRWI-0392",2008,"NCRN",289250,4273500,1,0,0,0,0,0
"986","PRWI","PRWI-0392",2012,"NCRN",289250,4273500,2,0,0,0,0,0
"987","PRWI","PRWI-0392",2016,"NCRN",289250,4273500,3,0,0,0,0,0
"988","PRWI","PRWI-0398",2010,"NCRN",290750,4273500,1,0,0,0,0,0
"989","PRWI","PRWI-0398",2014,"NCRN",290750,4273500,2,0,0,0,0,0
"990","PRWI","PRWI-0398",2018,"NCRN",290750,4273500,3,0,0,0,0,0
"991","PRWI","PRWI-0401",2008,"NCRN",291500,4273500,1,0,0,0,0,0
"992","PRWI","PRWI-0401",2012,"NCRN",291500,4273500,2,0,0,0,0,0
"993","PRWI","PRWI-0401",2016,"NCRN",291500,4273500,3,0,0,0,0,0
"994","PRWI","PRWI-0409",2008,"NCRN",293500,4273500,1,0,0,0,0,0
"995","PRWI","PRWI-0409",2012,"NCRN",293500,4273500,2,0,0,0,0,0
"996","PRWI","PRWI-0409",2016,"NCRN",293500,4273500,3,0,0,0,0,0
"997","PRWI","PRWI-0417",2007,"NCRN",295500,4273500,1,0,0,0,0,0
"998","PRWI","PRWI-0417",2011,"NCRN",295500,4273500,2,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"999","PRWI","PRWI-0417",2015,"NCRN",295500,4273500,3,0,0,0,0,0
"1000","PRWI","PRWI-0431",2007,"NCRN",290750,4273250,1,0,0,0,0,0
"1001","PRWI","PRWI-0431",2011,"NCRN",290750,4273250,2,0,0,0,0,0
"1002","PRWI","PRWI-0431",2015,"NCRN",290750,4273250,3,0,0,0,0,0
"1003","PRWI","PRWI-0435",2009,"NCRN",291750,4273250,1,1,0.416666666666667,0.416666666666667,5,41.6666666666667
"1004","PRWI","PRWI-0435",2013,"NCRN",291750,4273250,2,1,0.0833333333333333,0.166666666666667,1,8.33333333333333
"1005","PRWI","PRWI-0435",2017,"NCRN",291750,4273250,3,0,0,0,0,0
"1006","PRWI","PRWI-0436",2010,"NCRN",292000,4273250,1,0,0,0,0,0
"1007","PRWI","PRWI-0436",2014,"NCRN",292000,4273250,2,0,0,0,0,0
"1008","PRWI","PRWI-0436",2018,"NCRN",292000,4273250,3,0,0,0,0,0
"1009","PRWI","PRWI-0446",2010,"NCRN",294500,4273250,1,0,0,0,0,0
"1010","PRWI","PRWI-0446",2014,"NCRN",294500,4273250,2,0,0,0,0,0
"1011","PRWI","PRWI-0446",2018,"NCRN",294500,4273250,3,0,0,0,0,0
"1012","PRWI","PRWI-0447",2009,"NCRN",294750,4273250,1,0,0,0,0,0
"1013","PRWI","PRWI-0447",2013,"NCRN",294750,4273250,2,0,0,0,0,0
"1014","PRWI","PRWI-0447",2017,"NCRN",294750,4273250,3,0,0,0,0,0
"1015","PRWI","PRWI-0456",2009,"NCRN",289250,4273000,1,0,0,0,0,0
"1016","PRWI","PRWI-0456",2013,"NCRN",289250,4273000,2,0,0,0,0,0
"1017","PRWI","PRWI-0456",2017,"NCRN",289250,4273000,3,0,0,0,0,0
"1018","PRWI","PRWI-0463",2010,"NCRN",291000,4273000,1,0,0,0,0,0
"1019","PRWI","PRWI-0463",2014,"NCRN",291000,4273000,2,0,0,0,0,0
"1020","PRWI","PRWI-0463",2018,"NCRN",291000,4273000,3,0,0,0,0,0
"1021","PRWI","PRWI-0466",2008,"NCRN",291750,4273000,1,0,0,0,0,0
"1022","PRWI","PRWI-0466",2012,"NCRN",291750,4273000,2,0,0,0,0,0
"1023","PRWI","PRWI-0466",2016,"NCRN",291750,4273000,3,0,0,0,0,0
"1024","PRWI","PRWI-0475",2007,"NCRN",294000,4273000,1,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"1025","PRWI","PRWI-0475",2011,"NCRN",294000,4273000,2,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"1026","PRWI","PRWI-0475",2015,"NCRN",294000,4273000,3,2,0.416666666666667,0.5,4,33.3333333333333
"1027","PRWI","PRWI-0480",2009,"NCRN",295750,4273000,1,2,0.166666666666667,0.5,1,8.33333333333333
"1028","PRWI","PRWI-0480",2013,"NCRN",295750,4273000,2,2,0.166666666666667,0.166666666666667,1,8.33333333333333
"1029","PRWI","PRWI-0480",2017,"NCRN",295750,4273000,3,0,0,0,0,0
"1030","PRWI","PRWI-0491",2010,"NCRN",290250,4272750,1,0,0,0,0,0
"1031","PRWI","PRWI-0491",2014,"NCRN",290250,4272750,2,0,0,0,0,0
"1032","PRWI","PRWI-0491",2018,"NCRN",290250,4272750,3,0,0,0,0,0
"1033","PRWI","PRWI-0494",2009,"NCRN",291000,4272750,1,0,0,0,0,0
"1034","PRWI","PRWI-0494",2013,"NCRN",291000,4272750,2,0,0,0,0,0
"1035","PRWI","PRWI-0494",2017,"NCRN",291000,4272750,3,0,0,0,0,0
"1036","PRWI","PRWI-0497",2009,"NCRN",291750,4272750,1,0,0,0,0,0
"1037","PRWI","PRWI-0497",2013,"NCRN",291750,4272750,2,0,0,0,0,0
"1038","PRWI","PRWI-0497",2017,"NCRN",291750,4272750,3,0,0,0,0,0
"1039","PRWI","PRWI-0505",2008,"NCRN",293750,4272750,1,2,1.66666666666667,16,12,100
"1040","PRWI","PRWI-0505",2012,"NCRN",293750,4272750,2,2,1.25,17.0833333333333,11,91.6666666666667
"1041","PRWI","PRWI-0505",2016,"NCRN",293750,4272750,3,2,1,16.6666666666667,10,83.3333333333333
"1042","PRWI","PRWI-0508",2010,"NCRN",294500,4272750,1,0,0,0,0,0
"1043","PRWI","PRWI-0508",2014,"NCRN",294500,4272750,2,0,0,0,0,0
"1044","PRWI","PRWI-0508",2018,"NCRN",294500,4272750,3,0,0,0,0,0
"1045","PRWI","PRWI-0512",2007,"NCRN",296750,4272750,1,0,0,0,0,0
"1046","PRWI","PRWI-0512",2011,"NCRN",296750,4272750,2,0,0,0,0,0
"1047","PRWI","PRWI-0512",2015,"NCRN",296750,4272750,3,0,0,0,0,0
"1048","PRWI","PRWI-0519",2009,"NCRN",290500,4272500,1,0,0,0,0,0
"1049","PRWI","PRWI-0519",2013,"NCRN",290500,4272500,2,0,0,0,0,0
"1050","PRWI","PRWI-0519",2017,"NCRN",290500,4272500,3,0,0,0,0,0
"1051","PRWI","PRWI-0530",2008,"NCRN",293250,4272500,1,0,0,0,0,0
"1052","PRWI","PRWI-0530",2012,"NCRN",293250,4272500,2,0,0,0,0,0
"1053","PRWI","PRWI-0530",2016,"NCRN",293250,4272500,3,0,0,0,0,0
"1054","PRWI","PRWI-0537",2007,"NCRN",295000,4272500,1,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"1055","PRWI","PRWI-0537",2011,"NCRN",295000,4272500,2,0,0,0,0,0
"1056","PRWI","PRWI-0537",2015,"NCRN",295000,4272500,3,0,0,0,0,0
"1057","PRWI","PRWI-0539",2009,"NCRN",295500,4272500,1,0,0,0,0,0
"1058","PRWI","PRWI-0539",2013,"NCRN",295500,4272500,2,0,0,0,0,0
"1059","PRWI","PRWI-0539",2017,"NCRN",295500,4272500,3,0,0,0,0,0
"1060","PRWI","PRWI-0546",2007,"NCRN",290000,4272250,1,0,0,0,0,0
"1061","PRWI","PRWI-0546",2011,"NCRN",290000,4272250,2,0,0,0,0,0
"1062","PRWI","PRWI-0546",2015,"NCRN",290000,4272250,3,0,0,0,0,0
"1063","PRWI","PRWI-0555",2008,"NCRN",292250,4272250,1,0,0,0,0,0
"1064","PRWI","PRWI-0555",2012,"NCRN",292250,4272250,2,0,0,0,0,0
"1065","PRWI","PRWI-0555",2016,"NCRN",292250,4272250,3,0,0,0,0,0
"1066","PRWI","PRWI-0574",2009,"NCRN",290250,4272000,1,0,0,0,0,0
"1067","PRWI","PRWI-0574",2013,"NCRN",290250,4272000,2,0,0,0,0,0
"1068","PRWI","PRWI-0574",2017,"NCRN",290250,4272000,3,0,0,0,0,0
"1069","PRWI","PRWI-0575",2007,"NCRN",290500,4272000,1,0,0,0,0,0
"1070","PRWI","PRWI-0575",2011,"NCRN",290500,4272000,2,0,0,0,0,0
"1071","PRWI","PRWI-0575",2015,"NCRN",290500,4272000,3,0,0,0,0,0
"1072","PRWI","PRWI-0598",2009,"NCRN",289250,4271750,1,0,0,0,0,0
"1073","PRWI","PRWI-0598",2013,"NCRN",289250,4271750,2,0,0,0,0,0
"1074","PRWI","PRWI-0598",2017,"NCRN",289250,4271750,3,0,0,0,0,0
"1075","PRWI","PRWI-0601",2008,"NCRN",290000,4271750,1,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"1076","PRWI","PRWI-0601",2012,"NCRN",290000,4271750,2,0,0,0,0,0
"1077","PRWI","PRWI-0601",2016,"NCRN",290000,4271750,3,1,0.0833333333333333,0.25,1,8.33333333333333
"1078","PRWI","PRWI-0608",2007,"NCRN",292000,4271750,1,0,0,0,0,0
"1079","PRWI","PRWI-0608",2011,"NCRN",292000,4271750,2,0,0,0,0,0
"1080","PRWI","PRWI-0608",2015,"NCRN",292000,4271750,3,0,0,0,0,0
"1081","PRWI","PRWI-0614",2009,"NCRN",293500,4271750,1,0,0,0,0,0
"1082","PRWI","PRWI-0614",2013,"NCRN",293500,4271750,2,0,0,0,0,0
"1083","PRWI","PRWI-0614",2017,"NCRN",293500,4271750,3,0,0,0,0,0
"1084","PRWI","PRWI-0615",2009,"NCRN",293750,4271750,1,0,0,0,0,0
"1085","PRWI","PRWI-0615",2013,"NCRN",293750,4271750,2,0,0,0,0,0
"1086","PRWI","PRWI-0615",2017,"NCRN",293750,4271750,3,0,0,0,0,0
"1087","PRWI","PRWI-0620",2009,"NCRN",295000,4271750,1,1,0.166666666666667,0.166666666666667,2,16.6666666666667
"1088","PRWI","PRWI-0620",2013,"NCRN",295000,4271750,2,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"1089","PRWI","PRWI-0620",2017,"NCRN",295000,4271750,3,0,0,0,0,0
"1090","PRWI","PRWI-0621",2010,"NCRN",295250,4271750,1,1,0.25,0.5,3,25
"1091","PRWI","PRWI-0621",2014,"NCRN",295250,4271750,2,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
