network,park,plot_name,plot_number,x_coord,y_coord,year,cycle,guild,plot.freq,ave.quad.r,avg.cover,quad.freq,qpct.freq,num.plot.spp
ERMN,NERI,NERI-044,44,499376,4204777,2008,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-044,44,499376,4204777,2012,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-044,44,499376,4204777,2012,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-044,44,499376,4204777,2012,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-044,44,499376,4204777,2012,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-044,44,499376,4204777,2016,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-044,44,499376,4204777,2016,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-044,44,499376,4204777,2016,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-044,44,499376,4204777,2016,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-047,47,503119,4204777,2010,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-047,47,503119,4204777,2010,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-047,47,503119,4204777,2010,1,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-047,47,503119,4204777,2010,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-047,47,503119,4204777,2014,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-047,47,503119,4204777,2014,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-047,47,503119,4204777,2014,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-047,47,503119,4204777,2014,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-047,47,503119,4204777,2018,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-047,47,503119,4204777,2018,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-047,47,503119,4204777,2018,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-047,47,503119,4204777,2018,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-050,50,499749,4204027,2010,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-050,50,499749,4204027,2010,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-050,50,499749,4204027,2010,1,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-050,50,499749,4204027,2010,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-050,50,499749,4204027,2014,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-050,50,499749,4204027,2014,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-050,50,499749,4204027,2014,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-050,50,499749,4204027,2014,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-050,50,499749,4204027,2018,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-050,50,499749,4204027,2018,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-050,50,499749,4204027,2018,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-050,50,499749,4204027,2018,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-052,52,504995,4204033,2011,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-052,52,504995,4204033,2011,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-052,52,504995,4204033,2011,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-052,52,504995,4204033,2011,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-052,52,504995,4204033,2015,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-052,52,504995,4204033,2015,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-052,52,504995,4204033,2015,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-052,52,504995,4204033,2015,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-054,54,503864,4203283,2010,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-054,54,503864,4203283,2010,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-054,54,503864,4203283,2010,1,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-054,54,503864,4203283,2010,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-054,54,503864,4203283,2014,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-054,54,503864,4203283,2014,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-054,54,503864,4203283,2014,2,Shrub,1,0,0,0,0,2
ERMN,NERI,NERI-054,54,503864,4203283,2014,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-054,54,503864,4203283,2018,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-054,54,503864,4203283,2018,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-054,54,503864,4203283,2018,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-054,54,503864,4203283,2018,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-058,58,498248,4202529,2011,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-058,58,498248,4202529,2011,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-058,58,498248,4202529,2011,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-058,58,498248,4202529,2011,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-058,58,498248,4202529,2015,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-058,58,498248,4202529,2015,3,Herbaceous,1,0,0,0,0,1
ERMN,NERI,NERI-058,58,498248,4202529,2015,3,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-058,58,498248,4202529,2015,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-062,62,499365,4201772,2008,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-062,62,499365,4201772,2008,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-062,62,499365,4201772,2008,1,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-062,62,499365,4201772,2008,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-062,62,499365,4201772,2012,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-062,62,499365,4201772,2012,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-062,62,499365,4201772,2012,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-062,62,499365,4201772,2012,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-062,62,499365,4201772,2016,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-062,62,499365,4201772,2016,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-062,62,499365,4201772,2016,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-062,62,499365,4201772,2016,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-064,64,496017,4201041,2008,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-064,64,496017,4201041,2008,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-064,64,496017,4201041,2008,1,Shrub,1,0.416666667,1.058333333,5,0.416666667,2
ERMN,NERI,NERI-064,64,496017,4201041,2008,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-064,64,496017,4201041,2012,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-064,64,496017,4201041,2012,2,Herbaceous,1,0,0,0,0,1
ERMN,NERI,NERI-064,64,496017,4201041,2012,2,Shrub,1,0.5,1.9,6,0.5,1
ERMN,NERI,NERI-064,64,496017,4201041,2012,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-064,64,496017,4201041,2016,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-064,64,496017,4201041,2016,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-064,64,496017,4201041,2016,3,Shrub,1,0.333333333,0.316666667,4,0.333333333,2
ERMN,NERI,NERI-064,64,496017,4201041,2016,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-065,65,497493,4201035,2010,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-065,65,497493,4201035,2010,1,Herbaceous,1,0,0,0,0,1
ERMN,NERI,NERI-065,65,497493,4201035,2010,1,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-065,65,497493,4201035,2010,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-065,65,497493,4201035,2014,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-065,65,497493,4201035,2014,2,Herbaceous,1,0,0,0,0,1
ERMN,NERI,NERI-065,65,497493,4201035,2014,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-065,65,497493,4201035,2014,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-065,65,497493,4201035,2018,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-065,65,497493,4201035,2018,3,Herbaceous,1,0,0,0,0,2
ERMN,NERI,NERI-065,65,497493,4201035,2018,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-065,65,497493,4201035,2018,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-070,70,494865,4200280,2008,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-070,70,494865,4200280,2008,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-070,70,494865,4200280,2008,1,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-070,70,494865,4200280,2008,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-070,70,494865,4200280,2012,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-070,70,494865,4200280,2012,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-070,70,494865,4200280,2012,2,Shrub,1,0.083333333,0.008333333,1,0.083333333,1
ERMN,NERI,NERI-070,70,494865,4200280,2012,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-070,70,494865,4200280,2016,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-070,70,494865,4200280,2016,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-070,70,494865,4200280,2016,3,Shrub,1,0.083333333,0.125,1,0.083333333,1
ERMN,NERI,NERI-070,70,494865,4200280,2016,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-071,71,497110,4200269,2009,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-071,71,497110,4200269,2009,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-071,71,497110,4200269,2009,1,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-071,71,497110,4200269,2009,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-071,71,497110,4200269,2013,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-071,71,497110,4200269,2013,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-071,71,497110,4200269,2013,2,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-071,71,497110,4200269,2013,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-071,71,497110,4200269,2017,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-071,71,497110,4200269,2017,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-071,71,497110,4200269,2017,3,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-071,71,497110,4200269,2017,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-072,72,497902,4200287,2010,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-072,72,497902,4200287,2010,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-072,72,497902,4200287,2010,1,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-072,72,497902,4200287,2010,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-072,72,497902,4200287,2014,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-072,72,497902,4200287,2014,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-072,72,497902,4200287,2014,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-072,72,497902,4200287,2014,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-072,72,497902,4200287,2018,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-072,72,497902,4200287,2018,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-072,72,497902,4200287,2018,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-072,72,497902,4200287,2018,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-075,75,492993,4199536,2010,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-075,75,492993,4199536,2010,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-075,75,492993,4199536,2010,1,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-075,75,492993,4199536,2010,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-075,75,492993,4199536,2014,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-075,75,492993,4199536,2014,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-075,75,492993,4199536,2014,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-075,75,492993,4199536,2014,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-075,75,492993,4199536,2018,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-075,75,492993,4199536,2018,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-075,75,492993,4199536,2018,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-075,75,492993,4199536,2018,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-078,78,497497,4199531,2008,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-078,78,497497,4199531,2008,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-078,78,497497,4199531,2008,1,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-078,78,497497,4199531,2008,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-078,78,497497,4199531,2012,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-078,78,497497,4199531,2012,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-078,78,497497,4199531,2012,2,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-078,78,497497,4199531,2012,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-078,78,497497,4199531,2016,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-078,78,497497,4199531,2016,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-078,78,497497,4199531,2016,3,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-078,78,497497,4199531,2016,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-081,81,491076,4198764,2008,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-081,81,491076,4198764,2008,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-081,81,491076,4198764,2008,1,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-081,81,491076,4198764,2008,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-081,81,491076,4198764,2012,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-081,81,491076,4198764,2012,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-081,81,491076,4198764,2012,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-081,81,491076,4198764,2012,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-081,81,491076,4198764,2016,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-081,81,491076,4198764,2016,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-081,81,491076,4198764,2016,3,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-081,81,491076,4198764,2016,3,Tree,1,0,0,0,0,1
ERMN,NERI,NERI-086,86,496376,4198765,2009,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-086,86,496376,4198765,2009,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-086,86,496376,4198765,2009,1,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-086,86,496376,4198765,2009,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-086,86,496376,4198765,2013,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-086,86,496376,4198765,2013,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-086,86,496376,4198765,2013,2,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-086,86,496376,4198765,2013,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-086,86,496376,4198765,2017,3,Graminoid,1,0,0,0,0,1
ERMN,NERI,NERI-086,86,496376,4198765,2017,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-086,86,496376,4198765,2017,3,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-086,86,496376,4198765,2017,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-089,89,489986,4198035,2010,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-089,89,489986,4198035,2010,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-089,89,489986,4198035,2010,1,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-089,89,489986,4198035,2010,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-089,89,489986,4198035,2014,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-089,89,489986,4198035,2014,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-089,89,489986,4198035,2014,2,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-089,89,489986,4198035,2014,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-089,89,489986,4198035,2018,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-089,89,489986,4198035,2018,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-089,89,489986,4198035,2018,3,Shrub,1,0,0,0,0,1
ERMN,NERI,NERI-089,89,489986,4198035,2018,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-091,91,493755,4198018,2008,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-091,91,493755,4198018,2008,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-091,91,493755,4198018,2008,1,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-091,91,493755,4198018,2008,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-091,91,493755,4198018,2012,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-091,91,493755,4198018,2012,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-091,91,493755,4198018,2012,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-091,91,493755,4198018,2012,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-091,91,493755,4198018,2016,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-091,91,493755,4198018,2016,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-091,91,493755,4198018,2016,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-091,91,493755,4198018,2016,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-097,97,497116,4195785,2010,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-097,97,497116,4195785,2010,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-097,97,497116,4195785,2010,1,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-097,97,497116,4195785,2010,1,Tree,1,0,0,0,0,1
ERMN,NERI,NERI-097,97,497116,4195785,2014,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-097,97,497116,4195785,2014,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-097,97,497116,4195785,2014,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-097,97,497116,4195785,2014,2,Tree,1,0.166666667,0.016666667,2,0.166666667,2
ERMN,NERI,NERI-097,97,497116,4195785,2018,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-097,97,497116,4195785,2018,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-097,97,497116,4195785,2018,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-097,97,497116,4195785,2018,3,Tree,1,0,0,0,0,2
ERMN,NERI,NERI-100,100,493747,4195029,2011,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-100,100,493747,4195029,2011,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-100,100,493747,4195029,2011,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-100,100,493747,4195029,2011,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-100,100,493747,4195029,2015,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-100,100,493747,4195029,2015,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-100,100,493747,4195029,2015,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-100,100,493747,4195029,2015,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-103,103,496744,4195033,2009,1,Graminoid,1,0.5,1.566666667,6,0.5,1
ERMN,NERI,NERI-103,103,496744,4195033,2009,1,Herbaceous,1,0.916666667,1.675,9,0.75,3
ERMN,NERI,NERI-103,103,496744,4195033,2009,1,Shrub,1,0.083333333,0.008333333,1,0.083333333,3
ERMN,NERI,NERI-103,103,496744,4195033,2009,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-103,103,496744,4195033,2013,2,Graminoid,1,0.5,11.475,6,0.5,1
ERMN,NERI,NERI-103,103,496744,4195033,2013,2,Herbaceous,1,1.166666667,13.23333333,12,1,3
ERMN,NERI,NERI-103,103,496744,4195033,2013,2,Shrub,1,0.25,0.591666667,3,0.25,4
ERMN,NERI,NERI-103,103,496744,4195033,2013,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-103,103,496744,4195033,2017,3,Graminoid,1,0.416666667,7.425,5,0.416666667,1
ERMN,NERI,NERI-103,103,496744,4195033,2017,3,Herbaceous,1,0.916666667,2.558333333,10,0.833333333,6
ERMN,NERI,NERI-103,103,496744,4195033,2017,3,Shrub,1,0.166666667,0.583333333,2,0.166666667,3
ERMN,NERI,NERI-103,103,496744,4195033,2017,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-106,106,499748,4195028,2011,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-106,106,499748,4195028,2011,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-106,106,499748,4195028,2011,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-106,106,499748,4195028,2011,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-106,106,499748,4195028,2015,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-106,106,499748,4195028,2015,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-106,106,499748,4195028,2015,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-106,106,499748,4195028,2015,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-109,109,495624,4194287,2010,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-109,109,495624,4194287,2010,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-109,109,495624,4194287,2010,1,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-109,109,495624,4194287,2010,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-109,109,495624,4194287,2014,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-109,109,495624,4194287,2014,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-109,109,495624,4194287,2014,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-109,109,495624,4194287,2014,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-109,109,495624,4194287,2018,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-109,109,495624,4194287,2018,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-109,109,495624,4194287,2018,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-109,109,495624,4194287,2018,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-110,110,496362,4194287,2008,1,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-110,110,496362,4194287,2008,1,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-110,110,496362,4194287,2008,1,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-110,110,496362,4194287,2008,1,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-110,110,496362,4194287,2012,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-110,110,496362,4194287,2012,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-110,110,496362,4194287,2012,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-110,110,496362,4194287,2012,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-110,110,496362,4194287,2016,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-110,110,496362,4194287,2016,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-110,110,496362,4194287,2016,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-110,110,496362,4194287,2016,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-111,111,498622,4194291,2011,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-111,111,498622,4194291,2011,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-111,111,498622,4194291,2011,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-111,111,498622,4194291,2011,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-111,111,498622,4194291,2015,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-111,111,498622,4194291,2015,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-111,111,498622,4194291,2015,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-111,111,498622,4194291,2015,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-117,117,495996,4193526,2011,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-117,117,495996,4193526,2011,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-117,117,495996,4193526,2011,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-117,117,495996,4193526,2011,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-117,117,495996,4193526,2015,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-117,117,495996,4193526,2015,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-117,117,495996,4193526,2015,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-117,117,495996,4193526,2015,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-118,118,496741,4193544,2011,2,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-118,118,496741,4193544,2011,2,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-118,118,496741,4193544,2011,2,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-118,118,496741,4193544,2011,2,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-118,118,496741,4193544,2015,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-118,118,496741,4193544,2015,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-118,118,496741,4193544,2015,3,Shrub,0,0,0,0,0,0
ERMN,NERI,NERI-118,118,496741,4193544,2015,3,Tree,0,0,0,0,0,0
ERMN,NERI,NERI-121,121,498991,4193534,2016,3,Graminoid,0,0,0,0,0,0
ERMN,NERI,NERI-121,121,498991,4193534,2016,3,Herbaceous,0,0,0,0,0,0
ERMN,NERI,NERI-121,121,498991,4193534,2016,3,Shrub,0,0,0,0,0,0
